,0
1249,-7.955228457528367
1250,-7.9343759582950035
1251,-7.91352345906164
1252,-7.892670959828273
1253,-7.871818460594909
1254,-7.8509659613615455
1255,-7.830113462128182
1256,-7.809260962894818
1257,-7.788408463661455
1258,-7.767555964428091
1259,-7.746703465194727
1260,-7.725850965961364
1261,-7.7049984667279965
1262,-7.684145967494633
1263,-7.663293468261269
1264,-7.642440969027906
1265,-7.621588469794542
1266,-7.600735970561178
1267,-7.579883471327815
1268,-7.559030972094451
1269,-7.538178472861087
1270,-7.517325973627724
1271,-7.496473474394357
1272,-7.475620975160993
1273,-7.454768475927629
1274,-7.433915976694266
1275,-7.413063477460902
1276,-7.3922109782275385
1277,-7.371358478994175
1278,-7.350505979760811
1279,-7.329653480527448
1280,-7.308800981294084
1281,-7.287948482060717
1282,-7.267095982827353
1283,-7.2462434835939895
1284,-7.225390984360626
1285,-7.204538485127262
1286,-7.183685985893899
1287,-7.162833486660535
1288,-7.141980987427171
1289,-7.121128488193808
1290,-7.1002759889604405
1291,-7.079423489727077
1292,-7.058570990493713
1293,-7.03771849126035
1294,-7.016865992026986
1295,-6.996013492793622
1296,-6.975160993560259
1297,-6.954308494326895
1298,-6.9334559950935315
1299,-6.912603495860168
1300,-6.891750996626801
1301,-6.870898497393437
1302,-6.850045998160073
1303,-6.82919349892671
1304,-6.808340999693346
1305,-6.7874885004599825
1306,-6.766636001226619
1307,-6.745783501993255
1308,-6.724931002759892
1309,-6.7040785035265245
1310,-6.683226004293161
1311,-6.662373505059797
1312,-6.641521005826434
1313,-6.62066850659307
1314,-6.599816007359706
1315,-6.578963508126343
1316,-6.558111008892979
1317,-6.537258509659615
1318,-6.516406010426252
1319,-6.495553511192885
1320,-6.474701011959521
1321,-6.453848512726157
1322,-6.432996013492794
1323,-6.41214351425943
1324,-6.3912910150260664
1325,-6.370438515792703
1326,-6.349586016559339
1327,-6.3287335173259756
1328,-6.307881018092612
1329,-6.287028518859245
1330,-6.266176019625881
1331,-6.2453235203925175
1332,-6.224471021159154
1333,-6.20361852192579
1334,-6.182766022692427
1335,-6.161913523459063
1336,-6.141061024225699
1337,-6.120208524992336
1338,-6.0993560257589685
1339,-6.078503526525605
1340,-6.057651027292241
1341,-6.036798528058878
1342,-6.015946028825514
1343,-5.99509352959215
1344,-5.974241030358787
1345,-5.953388531125423
1346,-5.9325360318920595
1347,-5.911683532658696
1348,-5.890831033425329
1349,-5.869978534191965
1350,-5.849126034958601
1351,-5.828273535725238
1352,-5.807421036491874
1353,-5.7865685372585105
1354,-5.765716038025147
1355,-5.744863538791783
1356,-5.72401103955842
1357,-5.703158540325056
1358,-5.682306041091689
1359,-5.661453541858325
1360,-5.6406010426249615
1361,-5.619748543391598
1362,-5.598896044158234
1363,-5.578043544924871
1364,-5.557191045691507
1365,-5.536338546458143
1366,-5.51548604722478
1367,-5.494633547991413
1368,-5.473781048758049
1369,-5.452928549524685
1370,-5.432076050291322
1371,-5.411223551057958
1372,-5.390371051824594
1373,-5.369518552591231
1374,-5.348666053357867
1375,-5.3278135541245035
1376,-5.30696105489114
1377,-5.286108555657773
1378,-5.265256056424409
1379,-5.2444035571910455
1380,-5.223551057957682
1381,-5.202698558724318
1382,-5.181846059490955
1383,-5.160993560257591
1384,-5.140141061024227
1385,-5.119288561790864
1386,-5.0984360625575
1387,-5.077583563324133
1388,-5.056731064090769
1389,-5.035878564857406
1390,-5.015026065624042
1391,-4.994173566390678
1392,-4.973321067157315
1393,-4.952468567923951
1394,-4.931616068690587
1395,-4.910763569457224
1396,-4.889911070223857
1397,-4.869058570990493
1398,-4.848206071757129
1399,-4.827353572523766
1400,-4.806501073290402
1401,-4.7856485740570385
1402,-4.764796074823675
1403,-4.743943575590311
1404,-4.723091076356948
1405,-4.702238577123584
1406,-4.681386077890217
1407,-4.660533578656853
1408,-4.6396810794234895
1409,-4.618828580190126
1410,-4.597976080956762
1411,-4.577123581723399
1412,-4.556271082490035
1413,-4.535418583256671
1414,-4.514566084023308
1415,-4.493713584789944
1416,-4.472861085556577
1417,-4.452008586323213
1418,-4.43115608708985
1419,-4.410303587856486
1420,-4.389451088623122
1421,-4.368598589389759
1422,-4.347746090156395
1423,-4.3268935909230315
1424,-4.306041091689668
1425,-4.285188592456301
1426,-4.264336093222937
1427,-4.243483593989573
1428,-4.22263109475621
1429,-4.201778595522846
1430,-4.1809260962894825
1431,-4.160073597056119
1432,-4.139221097822755
1433,-4.118368598589392
1434,-4.097516099356028
1435,-4.076663600122661
1436,-4.055811100889297
1437,-4.034958601655934
1438,-4.01410610242257
1439,-3.9932536031892063
1440,-3.9724011039558427
1441,-3.951548604722479
1442,-3.9306961054891154
1443,-3.909843606255752
1444,-3.888991107022388
1445,-3.868138607789021
1446,-3.8472861085556573
1447,-3.8264336093222937
1448,-3.80558111008893
1449,-3.7847286108555664
1450,-3.763876111622203
1451,-3.743023612388839
1452,-3.7221711131554756
1453,-3.701318613922112
1454,-3.6804661146887447
1455,-3.659613615455381
1456,-3.6387611162220175
1457,-3.617908616988654
1458,-3.59705611775529
1459,-3.5762036185219266
1460,-3.555351119288563
1461,-3.5344986200551993
1462,-3.5136461208218357
1463,-3.492793621588472
1464,-3.471941122355105
1465,-3.4510886231217413
1466,-3.4302361238883776
1467,-3.409383624655014
1468,-3.3885311254216504
1469,-3.3676786261882867
1470,-3.346826126954923
1471,-3.3259736277215595
1472,-3.305121128488196
1473,-3.284268629254832
1474,-3.263416130021465
1475,-3.2425636307881014
1476,-3.2217111315547378
1477,-3.200858632321374
1478,-3.1800061330880105
1479,-3.159153633854647
1480,-3.1383011346212832
1481,-3.1174486353879196
1482,-3.096596136154556
1483,-3.075743636921189
1484,-3.054891137687825
1485,-3.0340386384544615
1486,-3.013186139221098
1487,-2.9923336399877343
1488,-2.9714811407543706
1489,-2.950628641521007
1490,-2.9297761422876434
1491,-2.9089236430542798
1492,-2.888071143820916
1493,-2.867218644587549
1494,-2.8463661453541853
1495,-2.8255136461208217
1496,-2.804661146887458
1497,-2.7838086476540944
1498,-2.762956148420731
1499,-2.742103649187367
1500,-2.7212511499540035
1501,-2.70039865072064
1502,-2.6795461514872763
1503,-2.658693652253909
1504,-2.6378411530205454
1505,-2.616988653787182
1506,-2.596136154553818
1507,-2.5752836553204546
1508,-2.554431156087091
1509,-2.5335786568537273
1510,-2.5127261576203637
1511,-2.491873658387
1512,-2.471021159153633
1513,-2.450168659920269
1514,-2.4293161606869056
1515,-2.408463661453542
1516,-2.3876111622201783
1517,-2.3667586629868147
1518,-2.345906163753451
1519,-2.3250536645200874
1520,-2.304201165286724
1521,-2.28334866605336
1522,-2.262496166819993
1523,-2.2416436675866294
1524,-2.2207911683532657
1525,-2.199938669119902
1526,-2.1790861698865385
1527,-2.158233670653175
1528,-2.137381171419811
1529,-2.1165286721864476
1530,-2.095676172953084
1531,-2.0748236737197203
1532,-2.053971174486353
1533,-2.0331186752529895
1534,-2.012266176019626
1535,-1.9914136767862658
1536,-1.970561177552895
1537,-1.9497086783195314
1538,-1.9288561790861678
1539,-1.9080036798528042
1540,-1.8871511806194405
1541,-1.866298681386077
1542,-1.8454461821527133
1543,-1.8245936829193496
1544,-1.803741183685986
1545,-1.7828886844526224
1546,-1.7620361852192588
1547,-1.7411836859858951
1548,-1.7203311867525315
1549,-1.6994786875191679
1550,-1.6786261882858042
1551,-1.6577736890524406
1552,-1.636921189819077
1553,-1.6160686905857133
1554,-1.5952161913523497
1555,-1.574363692118986
1556,-1.5535111928856153
1557,-1.5326586936522517
1558,-1.511806194418888
1559,-1.4909536951855245
1560,-1.4701011959521608
1561,-1.4492486967187972
1562,-1.4283961974854336
1563,-1.40754369825207
1564,-1.3866911990187063
1565,-1.3658386997853427
1566,-1.344986200551979
1567,-1.3241337013186154
1568,-1.3032812020852518
1569,-1.2824287028518881
1570,-1.2615762036185245
1571,-1.2407237043851609
1572,-1.2198712051517973
1573,-1.1990187059184336
1574,-1.17816620668507
1575,-1.1573137074516993
1576,-1.1364612082183356
1577,-1.115608708984972
1578,-1.0947562097516084
1579,-1.0739037105182447
1580,-1.053051211284881
1581,-1.0321987120515175
1582,-1.0113462128181538
1583,-0.9904937135847902
1584,-0.9696412143514266
1585,-0.948788715118063
1586,-0.9279362158846993
1587,-0.9070837166513357
1588,-0.8862312174179721
1589,-0.8653787181846084
1590,-0.8445262189512448
1591,-0.8236737197178812
1592,-0.8028212204845175
1593,-0.7819687212511539
1594,-0.7611162220177832
1595,-0.7402637227844195
1596,-0.7194112235510559
1597,-0.6985587243176923
1598,-0.6777062250843287
1599,-0.656853725850965
1600,-0.6360012266176014
1601,-0.6151487273842378
1602,-0.5942962281508741
1603,-0.5734437289175105
1604,-0.5525912296841469
1605,-0.5317387304507832
1606,-0.5108862312174196
1607,-0.490033731984056
1608,-0.46918123275069235
1609,-0.4483287335173287
1610,-0.4274762342839651
1611,-0.40662373505060145
1612,-0.3857712358172378
1613,-0.3649187365838742
1614,-0.34406623735050346
1615,-0.3232137381171398
1616,-0.3023612388837762
1617,-0.28150873965041256
1618,-0.26065624041704893
1619,-0.2398037411836853
1620,-0.21895124195032167
1621,-0.19809874271695804
1622,-0.1772462434835944
1623,-0.15639374425023078
1624,-0.13554124501686715
1625,-0.11468874578350352
1626,-0.09383624655013989
1627,-0.07298374731677626
1628,-0.05213124808341263
1629,-0.031278748850049
1630,-0.010426249616685368
1631,0.010426249616678263
1632,0.03127874885004189
1633,0.05213124808341263
1634,0.07298374731677626
1635,0.09383624655013989
1636,0.11468874578350352
1637,0.13554124501686715
1638,0.15639374425023078
1639,0.1772462434835944
1640,0.19809874271695804
1641,0.21895124195032167
1642,0.2398037411836853
1643,0.26065624041704893
1644,0.28150873965041256
1645,0.3023612388837762
1646,0.3232137381171398
1647,0.34406623735050346
1648,0.3649187365838671
1649,0.3857712358172307
1650,0.40662373505059435
1651,0.427476234283958
1652,0.4483287335173287
1653,0.46918123275069235
1654,0.490033731984056
1655,0.5108862312174196
1656,0.5317387304507832
1657,0.5525912296841469
1658,0.5734437289175105
1659,0.5942962281508741
1660,0.6151487273842378
1661,0.6360012266176014
1662,0.656853725850965
1663,0.6777062250843287
1664,0.6985587243176923
1665,0.7194112235510559
1666,0.7402637227844195
1667,0.7611162220177832
1668,0.7819687212511468
1669,0.8028212204845104
1670,0.8236737197178741
1671,0.8445262189512377
1672,0.8653787181846084
1673,0.8862312174179721
1674,0.9070837166513357
1675,0.9279362158846993
1676,0.948788715118063
1677,0.9696412143514266
1678,0.9904937135847902
1679,1.0113462128181538
1680,1.0321987120515175
1681,1.053051211284881
1682,1.0739037105182447
1683,1.0947562097516084
1684,1.115608708984972
1685,1.1364612082183356
1686,1.1573137074516993
1687,1.1781662066850629
1688,1.1990187059184265
1689,1.2198712051517902
1690,1.2407237043851538
1691,1.2615762036185245
1692,1.2824287028518881
1693,1.3032812020852518
1694,1.3241337013186154
1695,1.344986200551979
1696,1.3658386997853427
1697,1.3866911990187063
1698,1.40754369825207
1699,1.4283961974854336
1700,1.4492486967187972
1701,1.4701011959521608
1702,1.4909536951855245
1703,1.511806194418888
1704,1.5326586936522517
1705,1.5535111928856153
1706,1.574363692118979
1707,1.5952161913523426
1708,1.6160686905857062
1709,1.6369211898190699
1710,1.6577736890524406
1711,1.6786261882858042
1712,1.6994786875191679
1713,1.7203311867525315
1714,1.7411836859858951
1715,1.7620361852192588
1716,1.7828886844526224
1717,1.803741183685986
1718,1.8245936829193496
1719,1.8454461821527133
1720,1.866298681386077
1721,1.8871511806194405
1722,1.9080036798528042
1723,1.9288561790861678
1724,1.9497086783195314
1725,1.970561177552895
1726,1.9914136767862587
1727,2.0122661760196223
1728,2.033118675252986
1729,2.0539711744863496
1730,2.0748236737197203
1731,2.095676172953084
1732,2.1165286721864476
1733,2.137381171419811
1734,2.158233670653175
1735,2.1790861698865385
1736,2.199938669119902
1737,2.2207911683532657
1738,2.2416436675866294
1739,2.262496166819993
1740,2.2833486660533566
1741,2.3042011652867203
1742,2.325053664520084
1743,2.3459061637534475
1744,2.366758662986811
1745,2.3876111622201748
1746,2.4084636614535384
1747,2.429316160686902
1748,2.4501686599202657
1749,2.4710211591536364
1750,2.491873658387
1751,2.5127261576203637
1752,2.5335786568537273
1753,2.554431156087091
1754,2.5752836553204546
1755,2.596136154553818
1756,2.616988653787182
1757,2.6378411530205454
1758,2.658693652253909
1759,2.6795461514872727
1760,2.7003986507206363
1761,2.721251149954
1762,2.7421036491873636
1763,2.7629561484207272
1764,2.783808647654091
1765,2.8046611468874545
1766,2.825513646120818
1767,2.8463661453541818
1768,2.8672186445875525
1769,2.888071143820916
1770,2.9089236430542798
1771,2.9297761422876434
1772,2.950628641521007
1773,2.9714811407543706
1774,2.9923336399877343
1775,3.013186139221098
1776,3.0340386384544615
1777,3.054891137687825
1778,3.075743636921189
1779,3.0965961361545524
1780,3.117448635387916
1781,3.1383011346212797
1782,3.1591536338546433
1783,3.180006133088007
1784,3.2008586323213706
1785,3.221711131554734
1786,3.242563630788098
1787,3.2634161300214615
1788,3.284268629254832
1789,3.305121128488196
1790,3.3259736277215595
1791,3.346826126954923
1792,3.3676786261882867
1793,3.3885311254216504
1794,3.409383624655014
1795,3.4302361238883776
1796,3.4510886231217413
1797,3.471941122355105
1798,3.4927936215884685
1799,3.513646120821832
1800,3.5344986200551958
1801,3.5553511192885594
1802,3.576203618521923
1803,3.5970561177552867
1804,3.6179086169886503
1805,3.638761116222014
1806,3.6596136154553776
1807,3.6804661146887483
1808,3.701318613922112
1809,3.7221711131554756
1810,3.743023612388839
1811,3.763876111622203
1812,3.7847286108555664
1813,3.80558111008893
1814,3.8264336093222937
1815,3.8472861085556573
1816,3.868138607789021
1817,3.8889911070223846
1818,3.9098436062557482
1819,3.930696105489112
1820,3.9515486047224755
1821,3.972401103955839
1822,3.9932536031892027
1823,4.014106102422566
1824,4.03495860165593
1825,4.055811100889294
1826,4.076663600122664
1827,4.097516099356028
1828,4.118368598589392
1829,4.139221097822755
1830,4.160073597056119
1831,4.1809260962894825
1832,4.201778595522846
1833,4.22263109475621
1834,4.243483593989573
1835,4.264336093222937
1836,4.285188592456301
1837,4.306041091689664
1838,4.326893590923028
1839,4.347746090156392
1840,4.368598589389755
1841,4.389451088623119
1842,4.4103035878564825
1843,4.431156087089846
1844,4.45200858632321
1845,4.472861085556573
1846,4.493713584789944
1847,4.514566084023308
1848,4.535418583256671
1849,4.556271082490035
1850,4.577123581723399
1851,4.597976080956762
1852,4.618828580190126
1853,4.6396810794234895
1854,4.660533578656853
1855,4.681386077890217
1856,4.70223857712358
1857,4.723091076356944
1858,4.743943575590308
1859,4.764796074823671
1860,4.785648574057035
1861,4.8065010732903986
1862,4.827353572523762
1863,4.848206071757126
1864,4.869058570990489
1865,4.88991107022386
1866,4.910763569457224
1867,4.931616068690587
1868,4.952468567923951
1869,4.973321067157315
1870,4.994173566390678
1871,5.015026065624042
1872,5.035878564857406
1873,5.056731064090769
1874,5.077583563324133
1875,5.0984360625574965
1876,5.11928856179086
1877,5.140141061024224
1878,5.160993560257587
1879,5.181846059490951
1880,5.202698558724315
1881,5.223551057957678
1882,5.244403557191042
1883,5.2652560564244055
1884,5.286108555657776
1885,5.30696105489114
1886,5.3278135541245035
1887,5.348666053357867
1888,5.369518552591231
1889,5.390371051824594
1890,5.411223551057958
1891,5.432076050291322
1892,5.452928549524685
1893,5.473781048758049
1894,5.494633547991413
1895,5.515486047224776
1896,5.53633854645814
1897,5.5571910456915035
1898,5.578043544924867
1899,5.598896044158231
1900,5.619748543391594
1901,5.640601042624958
1902,5.661453541858322
1903,5.682306041091685
1904,5.703158540325056
1905,5.72401103955842
1906,5.744863538791783
1907,5.765716038025147
1908,5.7865685372585105
1909,5.807421036491874
1910,5.828273535725238
1911,5.849126034958601
1912,5.869978534191965
1913,5.890831033425329
1914,5.911683532658692
1915,5.932536031892056
1916,5.9533885311254195
1917,5.974241030358783
1918,5.995093529592147
1919,6.01594602882551
1920,6.036798528058874
1921,6.057651027292238
1922,6.078503526525601
1923,6.099356025758972
1924,6.120208524992336
1925,6.141061024225699
1926,6.161913523459063
1927,6.182766022692427
1928,6.20361852192579
1929,6.224471021159154
1930,6.2453235203925175
1931,6.266176019625881
1932,6.287028518859245
1933,6.307881018092608
1934,6.328733517325972
1935,6.349586016559336
1936,6.370438515792699
1937,6.391291015026063
1938,6.4121435142594265
1939,6.43299601349279
1940,6.453848512726154
1941,6.474701011959517
1942,6.495553511192888
1943,6.516406010426252
1944,6.537258509659615
1945,6.558111008892979
1946,6.578963508126343
1947,6.599816007359706
1948,6.62066850659307
1949,6.641521005826434
1950,6.662373505059797
1951,6.683226004293161
1952,6.7040785035265245
1953,6.724931002759888
1954,6.745783501993252
1955,6.766636001226615
1956,6.787488500459979
1957,6.808340999693343
1958,6.829193498926706
1959,6.85004599816007
1960,6.8708984973934335
1961,6.891750996626797
1962,6.912603495860168
1963,6.9334559950935315
1964,6.954308494326895
1965,6.975160993560259
1966,6.996013492793622
1967,7.016865992026986
1968,7.03771849126035
1969,7.058570990493713
1970,7.079423489727077
1971,7.1002759889604405
1972,7.121128488193804
1973,7.141980987427168
1974,7.162833486660531
1975,7.183685985893895
1976,7.204538485127259
1977,7.225390984360622
1978,7.246243483593986
1979,7.26709598282735
1980,7.287948482060713
1981,7.308800981294084
1982,7.329653480527448
1983,7.350505979760811
1984,7.371358478994175
1985,7.3922109782275385
1986,7.413063477460902
1987,7.433915976694266
1988,7.454768475927629
1989,7.475620975160993
1990,7.496473474394357
1991,7.51732597362772
1992,7.538178472861084
1993,7.5590309720944475
1994,7.579883471327811
1995,7.600735970561175
1996,7.621588469794538
1997,7.642440969027902
1998,7.663293468261266
1999,7.684145967494629
2000,7.704998466728
2001,7.725850965961364
2002,7.746703465194727
2003,7.767555964428091
2004,7.788408463661455
2005,7.809260962894818
2006,7.830113462128182
2007,7.8509659613615455
2008,7.871818460594909
2009,7.892670959828273
2010,7.913523459061636
2011,7.934375958295
2012,7.955228457528364
2013,7.976080956761727
2014,7.996933455995091
2015,8.017785955228454
2016,8.038638454461818
2017,8.059490953695182
2018,8.080343452928545
2019,8.101195952161909
2020,8.12204845139528
2021,8.142900950628643
2022,8.163753449862007
2023,8.18460594909537
2024,8.205458448328734
2025,8.226310947562098
2026,8.247163446795462
2027,8.268015946028825
2028,8.288868445262189
2029,8.309720944495552
2030,8.330573443728916
2031,8.35142594296228
2032,8.372278442195643
2033,8.393130941429007
2034,8.41398344066237
2035,8.434835939895734
2036,8.455688439129098
2037,8.476540938362461
2038,8.497393437595825
2039,8.518245936829196
2040,8.53909843606256
2041,8.559950935295923
2042,8.580803434529287
2043,8.60165593376265
2044,8.622508432996014
2045,8.643360932229378
2046,8.664213431462741
2047,8.685065930696105
2048,8.705918429929469
2049,8.726770929162832
2050,8.747623428396196
2051,8.76847592762956
2052,8.789328426862923
2053,8.810180926096287
2054,8.83103342532965
2055,8.851885924563014
2056,8.872738423796378
2057,8.893590923029741
2058,8.914443422263112
2059,8.935295921496476
2060,8.95614842072984
2061,8.977000919963203
2062,8.997853419196566
2063,9.01870591842993
2064,9.039558417663294
2065,9.060410916896657
2066,9.081263416130021
2067,9.102115915363385
2068,9.122968414596748
2069,9.143820913830112
2070,9.164673413063475
2071,9.18552591229684
2072,9.206378411530203
2073,9.227230910763566
2074,9.24808340999693
2075,9.268935909230294
2076,9.289788408463657
2077,9.310640907697028
2078,9.331493406930392
2079,9.352345906163755
2080,9.373198405397119
2081,9.394050904630483
2082,9.414903403863846
2083,9.43575590309721
2084,9.456608402330573
2085,9.477460901563937
2086,9.4983134007973
2087,9.519165900030664
2088,9.540018399264028
2089,9.560870898497392
2090,9.581723397730755
2091,9.602575896964119
2092,9.623428396197482
2093,9.644280895430846
2094,9.66513339466421
2095,9.685985893897573
2096,9.706838393130937
2097,9.727690892364308
2098,9.748543391597671
2099,9.769395890831035
2100,9.790248390064399
2101,9.811100889297762
2102,9.831953388531126
2103,9.85280588776449
2104,9.873658386997853
2105,9.894510886231217
2106,9.91536338546458
2107,9.936215884697944
2108,9.957068383931308
2109,9.977920883164671
2110,9.998773382398035
2111,10.019625881631399
2112,10.040478380864762
2113,10.061330880098126
2114,10.08218337933149
2115,10.103035878564853
2116,10.123888377798224
2117,10.144740877031587
2118,10.165593376264951
2119,10.186445875498315
2120,10.207298374731678
2121,10.228150873965042
2122,10.249003373198406
2123,10.26985587243177
2124,10.290708371665133
2125,10.311560870898496
2126,10.33241337013186
2127,10.353265869365224
2128,10.374118368598587
2129,10.394970867831951
2130,10.415823367065315
2131,10.436675866298678
2132,10.457528365532042
2133,10.478380864765406
2134,10.49923336399877
2135,10.52008586323214
2136,10.540938362465504
2137,10.561790861698867
2138,10.58264336093223
2139,10.603495860165594
2140,10.624348359398958
2141,10.645200858632322
2142,10.666053357865685
2143,10.686905857099049
2144,10.707758356332413
2145,10.728610855565776
2146,10.74946335479914
2147,10.770315854032503
2148,10.791168353265867
2149,10.81202085249923
2150,10.832873351732594
2151,10.853725850965958
2152,10.874578350199322
2153,10.895430849432685
2154,10.916283348666049
2155,10.93713584789942
2156,10.957988347132783
2157,10.978840846366147
2158,10.99969334559951
2159,11.020545844832874
2160,11.041398344066238
2161,11.062250843299601
2162,11.083103342532965
2163,11.103955841766329
2164,11.124808340999692
2165,11.145660840233056
2166,11.16651333946642
2167,11.187365838699783
2168,11.208218337933147
2169,11.22907083716651
2170,11.249923336399874
2171,11.270775835633238
2172,11.291628334866601
2173,11.312480834099965
2174,11.333333333333336
2175,11.3541858325667
2176,11.375038331800063
2177,11.395890831033427
2178,11.41674333026679
2179,11.437595829500154
2180,11.458448328733517
2181,11.479300827966881
2182,11.500153327200245
2183,11.521005826433608
2184,11.541858325666972
2185,11.562710824900336
2186,11.5835633241337
2187,11.604415823367063
2188,11.625268322600427
2189,11.64612082183379
2190,11.666973321067154
2191,11.687825820300517
2192,11.708678319533881
2193,11.729530818767252
2194,11.750383318000615
2195,11.771235817233979
2196,11.792088316467343
2197,11.812940815700706
2198,11.83379331493407
2199,11.854645814167434
2200,11.875498313400797
2201,11.89635081263416
2202,11.917203311867524
2203,11.938055811100888
2204,11.958908310334252
2205,11.979760809567615
2206,12.000613308800979
2207,12.021465808034343
2208,12.042318307267706
2209,12.06317080650107
2210,12.084023305734434
2211,12.104875804967797
2212,12.12572830420116
2213,12.146580803434532
2214,12.167433302667895
2215,12.188285801901259
2216,12.209138301134622
2217,12.229990800367986
2218,12.25084329960135
2219,12.271695798834713
2220,12.292548298068077
2221,12.31340079730144
2222,12.334253296534804
2223,12.355105795768168
2224,12.375958295001531
2225,12.396810794234895
2226,12.417663293468259
2227,12.438515792701622
2228,12.459368291934986
2229,12.48022079116835
2230,12.501073290401713
2231,12.521925789635077
2232,12.542778288868448
2233,12.563630788101811
2234,12.584483287335175
2235,12.605335786568538
2236,12.626188285801902
2237,12.647040785035266
2238,12.66789328426863
2239,12.688745783501993
2240,12.709598282735357
2241,12.73045078196872
2242,12.751303281202084
2243,12.772155780435448
2244,12.793008279668811
2245,12.813860778902175
2246,12.834713278135538
2247,12.855565777368902
2248,12.876418276602266
2249,12.89727077583563
2250,12.918123275068993
2251,12.938975774302364
2252,12.959828273535727
2253,12.980680772769091
2254,13.001533272002455
2255,13.022385771235818
2256,13.043238270469182
2257,13.064090769702545
2258,13.084943268935909
2259,13.105795768169273
2260,13.126648267402636
2261,13.147500766636
2262,13.168353265869364
2263,13.189205765102727
2264,13.21005826433609
2265,13.230910763569455
2266,13.251763262802818
2267,13.272615762036182
2268,13.293468261269545
2269,13.314320760502909
2270,13.335173259736273
2271,13.356025758969643
2272,13.376878258203007
2273,13.39773075743637
2274,13.418583256669734
2275,13.439435755903098
2276,13.460288255136462
2277,13.481140754369825
2278,13.501993253603189
2279,13.522845752836552
2280,13.543698252069916
2281,13.56455075130328
2282,13.585403250536643
2283,13.606255749770007
2284,13.62710824900337
2285,13.647960748236734
2286,13.668813247470098
2287,13.689665746703461
2288,13.710518245936825
2289,13.731370745170189
2290,13.75222324440356
2291,13.773075743636923
2292,13.793928242870287
2293,13.81478074210365
2294,13.835633241337014
2295,13.856485740570378
2296,13.877338239803741
2297,13.898190739037105
2298,13.919043238270469
2299,13.939895737503832
2300,13.960748236737196
2301,13.98160073597056
2302,14.002453235203923
2303,14.023305734437287
2304,14.04415823367065
2305,14.065010732904014
2306,14.085863232137378
2307,14.106715731370741
2308,14.127568230604105
2309,14.148420729837476
2310,14.16927322907084
2311,14.190125728304203
2312,14.210978227537566
2313,14.23183072677093
2314,14.252683226004294
2315,14.273535725237657
2316,14.294388224471021
2317,14.315240723704385
2318,14.336093222937748
2319,14.356945722171112
2320,14.377798221404475
2321,14.39865072063784
2322,14.419503219871203
2323,14.440355719104566
2324,14.46120821833793
2325,14.482060717571294
2326,14.502913216804657
2327,14.523765716038021
2328,14.544618215271385
2329,14.565470714504755
2330,14.586323213738119
2331,14.607175712971483
2332,14.628028212204846
2333,14.64888071143821
2334,14.669733210671573
2335,14.690585709904937
2336,14.7114382091383
2337,14.732290708371664
2338,14.753143207605028
2339,14.773995706838392
2340,14.794848206071755
2341,14.815700705305119
2342,14.836553204538482
2343,14.857405703771846
2344,14.87825820300521
2345,14.899110702238573
2346,14.919963201471937
2347,14.9408157007053
2348,14.961668199938671
2349,14.982520699172035
2350,15.003373198405399
2351,15.024225697638762
2352,15.045078196872126
2353,15.06593069610549
2354,15.086783195338853
2355,15.107635694572217
2356,15.12848819380558
2357,15.149340693038944
2358,15.170193192272308
2359,15.191045691505671
2360,15.211898190739035
2361,15.232750689972399
2362,15.253603189205762
2363,15.274455688439126
2364,15.29530818767249
2365,15.316160686905853
2366,15.337013186139217
2367,15.357865685372587
2368,15.378718184605951
2369,15.399570683839315
2370,15.420423183072678
2371,15.441275682306042
2372,15.462128181539406
2373,15.48298068077277
2374,15.503833180006133
2375,15.524685679239496
2376,15.54553817847286
2377,15.566390677706224
2378,15.587243176939587
2379,15.608095676172951
2380,15.628948175406315
2381,15.649800674639678
2382,15.670653173873042
2383,15.691505673106406
2384,15.71235817233977
2385,15.733210671573133
2386,15.754063170806496
2387,15.774915670039867
2388,15.79576816927323
2389,15.816620668506594
2390,15.837473167739958
2391,15.858325666973322
2392,15.879178166206685
2393,15.900030665440049
2394,15.920883164673413
2395,15.941735663906776
2396,15.96258816314014
2397,15.983440662373503
2398,16.004293161606867
2399,16.02514566084023
2400,16.045998160073594
2401,16.066850659306958
2402,16.08770315854032
2403,16.108555657773685
2404,16.12940815700705
2405,16.150260656240413
2406,16.171113155473783
2407,16.191965654707147
2408,16.21281815394051
2409,16.233670653173874
2410,16.254523152407238
2411,16.2753756516406
2412,16.296228150873965
2413,16.31708065010733
2414,16.337933149340692
2415,16.358785648574056
2416,16.37963814780742
2417,16.400490647040783
2418,16.421343146274147
2419,16.44219564550751
2420,16.463048144740874
2421,16.483900643974238
2422,16.5047531432076
2423,16.525605642440965
2424,16.54645814167433
2425,16.5673106409077
2426,16.588163140141063
2427,16.609015639374427
2428,16.62986813860779
2429,16.650720637841154
2430,16.671573137074517
2431,16.69242563630788
2432,16.713278135541245
2433,16.73413063477461
2434,16.754983134007972
2435,16.775835633241336
2436,16.7966881324747
2437,16.817540631708063
2438,16.838393130941427
2439,16.85924563017479
2440,16.880098129408154
2441,16.900950628641517
2442,16.92180312787488
2443,16.942655627108245
2444,16.96350812634161
2445,16.98436062557498
2446,17.005213124808343
2447,17.026065624041706
2448,17.04691812327507
2449,17.067770622508434
2450,17.088623121741797
2451,17.10947562097516
2452,17.130328120208524
2453,17.151180619441888
2454,17.17203311867525
2455,17.192885617908615
2456,17.21373811714198
2457,17.234590616375343
2458,17.255443115608706
